title,review,rating,date,developerResponse
알아서 해준다,"최근 수익률이 조금 떨어지긴 했으나, 그래도 아직은 목표했던 것 이상으로 유지 중이네요 하락 방어율은 괜찮은 듯 합니다",5,2021-05-27 15:41:14,
홍보보고 시작,포트폴리오를 구성해서 투자 사이클을 경험하니 신선하네요 앞으로 더욱더 발전하는 파운트가 되길 바래봅니다,5,2021-05-03 14:55:43,
자산 관리는 파운트로!!!,결혼 자금 모으려고 반신반의한 마음으로 다운받아봤는데 자산관리를 체계적으로 할 수 있도록 되어있어서 만족스러워요 ㅎ,5,2021-04-05 04:45:31,
투자의 편리함을 알려주네요!,"로보어드바이져 개념이 애매했는데, 설명도 잘 되어 있고 쓰기 편해요, 앞으로 자주 애용할거 같아요! 
투자포트폴리오 열심히 볼게요!",5,2020-01-30 04:11:53,
4차 산업시대에 걸맞는 앱,"미국계정에서 조회안되서 좀불편했지만 시용해보니 좋네요 
요즘 어떻게투자할 갈피를 못잡겠는데 가이드가 되어서 든든합니다",5,2019-12-19 04:01:13,소중한 의견 감사드립니다. 어렵게만 보이는 투자도 파운트와 함께 하시면 더 쉽고 간편하게 전문적인 투자전략으로 운용하실 수 있습니다. 고객님의 자산이 샘솟아나는 파운트가 되겠습니다 :)
친절한 답변,"처음 접하는 시스템이라 어려워서
네이버 예약으로 상담 신천했습니다
너무 친절하게 설명해주셔서 어려움없이 이용합니다
감사합니다",5,2020-12-15 07:02:23,
이 어플 쉽고 편해요! 추천합니다♥️,"어플 가입부터 계좌개설, 펀드나 ETF 투자까지 
한 번에 쉽게 할 수 있어요 
어플이 직관적이라 편하게 가입해서 펀드 투자까지 했어요 앞으로 수익도 기대됩니다👍🏻",5,2018-06-21 01:43:44,"고객님 소중한 의견 감사합니다 :) 펀드 뿐만 아니라 ETF, 연금도 투자해보시면 좋은 성과 있으실 것으로 보입니다. 기대에 부응하는 파운트가 되겠습니다!"
어플 진짜 간단 합니다.,"자산 총액, 내역, 수익율만 보여줘서 저처럼 초보도 쓰기에 어려움이 없네요.
다만, 아직 온라인으로 계좌개설하는건 저같은 사람에겐 조금 어렵습니다.",4,2018-12-24 07:00:10,고객님 소중한 의견 감사합니다 :) MK파운트는 내 손안의 PB로 편리한 자산관리 앱을 지향합니다. 회원가입과 이후 계좌개설 등의 절차들을 MK파운트 앱에 들어가셔서 순서대로 진행하시면 되니 따라만 해주시면 됩니다! 고객님에게 더욱더 편리한 서비스를 제공해드리기 위해 최선을 다하겠습니다^^
500만원없음,해지 처리시 조금의 복잡함 빼고는 좋은 것 같습니다 글로벌 ETF 해보고싶은데 초기 계약금이 조금 높네요 ㅜ,5,2021-05-30 09:56:07,
적금대신파운트,처음에는 조금 생소할 수도 있으나 카톡 상담에 물어보면 상담사분들도 잘 대답해 주시고 어플 직관성도 나쁘지 않습니다~,5,2021-05-06 23:32:00,
요즘 카카오뱅크만 쓰다보니까,"다른데서 공인인증서 쓸때마다 예전보다 더 불편한 느낌이였는데,
공인인증서 없으니까 편하네요 ㅋㅋㅋ
사실 자주거래가 일어나는게 아니라 공인인증서로 등록해도 아주 불편하진 않았겠지만 ㅋㅋㅋ",5,2018-12-06 08:55:04,고객님 소중한 의견 감사합니다 :) MK파운트에서는 공인인증서 없이 간편하게 투자가 가능하십니다. 더욱더 편리한 앱이 되도록 최선을 다하겠습니다!
조금씩투자하기,출금 관련해서 업데이트가 필요합니다 유동성 자금은 말 그대로 유동성인데 인출 가능할 수 있도록 설정 가능해야 할 것 같습니다,5,2021-05-31 10:13:10,
도움이 많이 되고 있어요~,친구한테 추천받아 금융앱 처음 깔아봤는데 사용하는데 불편함이 없고 성향에 따라 투자방향을 잡을 수 있어서 좋아요~~^^,5,2020-02-24 02:48:50,
광고보고시작,요새 보안도 걱정되고 하는데 통장에 넣어도 통장을 숨겨야 하잖아요 근데 파운트는 폰으로 할 수 있어서 안전하고 좋은 거 같아요,5,2021-05-31 10:43:15,
해외투자 합니다,어플 업데이트 이후로 내 자산보기 편해진것이 마음에 듭니다 앞으로 더욱더 직관적으로 업데이트 되었으면 좋겠습니다 ~,5,2021-05-28 10:04:48,
커피값,저의 판단이 아니고 로봇에 맡기자니 조금 의심이 갔는데 다행이 수익률 부문 안정적으로 운용되고 있네요 추천합니다,5,2021-05-06 23:05:44,
제태크 쉽게 하고있어요~,해외주식도 개인적으로 하는데 그냥 놔두는 파운트 수익률이 가장 좋네요! ㅎㅎ 잘쓰고있습니다~ 넘 좋아요,5,2021-01-05 00:03:54,
서비스 좋네요,낯설었는데 서비스도 좋고 괜찮아서 적립식으로 바꿔보려고 요청드렸네요. 크리스마스인데도 응대를 친절히 해주시니 감사했어요,5,2020-12-25 01:31:33,
파운트 이용 후기,최근에 파운트 앱을 알게 되어 모아두었던 용돈으로 가입하게 되었습니다. 동영상 강의로 이해하기 쉽게 투자에 대한 내용을 전달해주어서 좋았습니다.,5,2020-11-24 07:28:36,
친절하고 좋아용,펀드 입금 확인되면 먼저 리밸런싱 도와드릴까요라는 안내가 오네요. 제가 직접 나서서 해도 되지 읺으니 좋습니다. 상담원분들도 친절하고 좋아요,5,2020-09-28 06:15:56,"안녕하세요, 짱짱이야어어엉 고객님 :)

현재 말씀하신 오류를 해결하기 위해 개발팀에서 업데이트를 준비 중에 있습니다.
곧 업데이트를 하여 불편한 부분을 해소해 드리겠습니다!

그 외에 문제가 있다면, 카카오톡 문의로 연락주시면 재빠르게 해결해드리겠습니다 :)

카카오톡 문의 : http://pf.kakao.com/_xcixfWC/chat
추후 문제가 잘 해결되었다면 추후 평점 상향도 정중히 부탁드립니다 :)"
만족해요,"주식투자는 일하느라 하기가 힘들고 
적금보다 낫겠지 싶어서 시작했는데
수익률도 좋고 만족해요! 
꾸준히 넣으면 금방 부자가 될 것 같아요!",5,2020-04-15 06:35:52,"안녕하세요, 뿌딤 고객님 :)

바쁜 뿌딤님을 대신해서 파운트가 안정적으로 관리해 드리겠습니다!
파운트를 사용하시면서 궁금한 것들이 있다면 언제든지 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락해 주세요!


파운트에 대한 믿음이 더욱 커질 수 있도록 빠르게 상담해드리겠습니다 :)"
여유자금 운용,매수 매도 관련 부분이 투자에서 고민 많이 하는 부분인데 그냥 맘 편하게 AI에게 맡겨버리는 부분은 강제 해소(?) 되어 괜찮네요 ^^,5,2021-05-28 10:04:45,
투자합니다,처음엔 조금 어렵습니다 리밸런싱이다 유동성이다 주문기간이다 생소하긴한데 적응 되 면 만족도 자연스럽게 올라가게 됩니다:) ㅎㅎ,5,2021-04-30 23:32:19,
안심하고 투자할수 있는 파운트,주식처럼 매일 들여다보지않아도 알아서 관리해주는게 너무 좋아요! 수익률도 기대해봅니다,5,2021-04-21 09:04:57,
투린이 입니다.,"오늘 처음으로 투자라는걸 시작했습니다.
많이 떨리기도 하는데 상담도 굉장히 친절하게 잘해주셔서 자신감을 갖게됐습니다.
화이팅입니다!",5,2020-10-26 04:43:30,
좋아요,앱 들어가면 빠르게 자산 확인도 가능하고 제일 좋은점은 카카오톡으로 문의하면 5분이내로 빠른답변을 주어서 너무좋습니다!!,5,2020-10-20 06:28:37,
약 1년반 사용후기,"적립식 투자로 매달 100만원씩
투자 했습니다 큰 기대를 하진 않았고 그저 원금보존이라도 되려나 싶어서 시작했는데 이건 뭐..
적게는 5퍼센트에서 10퍼센트 원금손실이면
그냥 은행에 넣죠 … ;; 아무리 하락장이라도 이건 좀 심하다 싶네요 믿을만 한지도 모르겠고",1,2022-02-24 05:07:54,"안녕하세요, 퐁폼ㅎ 고객님 :) 펀드는 증권사/운용사/수탁회사/예결원을 거쳐 자금이 관리되고 있어 매매기간이 다소 소요된다는 특성을 가지고 있습니다. 그렇다보니 매도와 매도를 둘다 진행하는 리밸런싱의 경우 시간이 더 오래 소요되는 경향이 있는 점 참고하여 이용해주세요. 특히 해외 종목의 경우 해외 운용사를 거쳐 시차발생으로 인한 추가적인 딜레이가 발생할 수 있습니다. 매매기간에 따른 운용손실이 염려되신다면 비교적 빠르게 매매가 이루어지는 ETF 상품을 추천해드립니다. (1~3영업일)"
수익율은 나름 안정적인데,"제가 구입한 펀드나  ETF에 대한 설명이 좀 더 있었으면 좋겠어요.
펀드 이름만 가지고는 무슨 펀든지 몰라서요.
아니면 제 포트 폴리오에 대한 설명을 해주시는것도 좋을것 같아요.",4,2019-01-10 09:20:24,고객님 소중한 의견 감사합니다 :) MK파운트 앱 내 [뉴스피드]에서 매월 금융시장 동향을 제공해드리고 있습니다. 저희의 하우스 뷰를 보여드리는 것이기 때문에 참고하시면 도움이 되실 것으로 보입니다! 또한 같은 메뉴 안에 [상품 설명]에서 MK파운트의 연금/ETF/펀드 상품 설명을 보실 수 있습니다. 참고부탁드립니다!
그냥,운용의 편의성은 AI가 관리해주니 확실히 편하긴 합니다 다만 최근 시장이 불안한지 수익율도 같이 내려가네여 ㅜ,5,2021-05-03 14:55:41,
출금은 어떻게,잘 모르는데 쉽게 설명하려고 해주세요. 도움 많이 받아서 펀드에 투자하고 있어요. 돈 많이 늘어나라~~~,5,2021-04-29 15:09:45,
좋아요!,사회 초년생인데 돈 관리에는 무지해서 어떡하나 하던 찰나에 광고 통해서 처음 알게된 앱인데 초보자들도 쉽게 알고 접근할 수 있도록 보기 좋게 설명되어 있어서 좋아요!,5,2020-11-27 05:59:12,
파운트 좋아요!,재테크 앱은 첨인데 이용이 편한 것 같아 쭉 사용해보려고 합니다~~!ㅎㅎ 앞으로도 좋은 기능 계속 업뎃해주세요. 감사합니다.,5,2020-05-26 02:45:47,"안녕하세요, 오렌지유림님 :)

먼저, 자산관리 파트너로서 파운트를 믿고 선택해주셔서 감사합니다! 
고객님에게 필요한 기능을 빠르게 업데이트 해나가겠지만, 만일 그 전에 필요하거나, 궁금한 것이 있다면 언제든지 카카오톡(http://pf.kakao.com/_xcixfWC/chat) 으로 연락해 주세요! 파운트에 대한 믿음이 더욱 커질 수 있도록 빠르게 상담해드리겠습니다 :)"
좋아요,인공지능을 전적으로 신뢰하기에는 아직 좀 두려워서 조금만 넣어봤어요 잘 되면 다시 해볼게욥~!,5,2021-06-19 02:06:44,
수익률도 좋고 편리하네요,넣어두고 있어도 은행금리보단 높게 버니까 괜찮네요. 상담원분들도 너무 친절하시구 돈 생길때마다 넣겠습니다!,5,2021-01-11 06:28:06,
포트폴리오,"포트폴리오가 좀 기민하게 적용했으면 좋겠네요
저같은 겨우는 유동성에 너무 많고 3개월 뒤에 변동이 된다니 좀 답답합니다",5,2020-12-17 07:51:40,"안녕하세요, 비리공사 고객님 :) 펀드 상품에 투자중이시군요! 카카오톡(http://pf.kakao.com/_xcixfWC/chat)으로 리밸런싱 요청을 주시면 기존 주기외에도 신호를 보내드릴 수 있습니다. 또한 추후 앱 업데이트시에는 직접 앱 내에서 리밸런싱 신호를 발생해 진행 가능하도록 기능이 추가 될 예정이니 이용에 참고하여주세요."
너무 편해요,요즘 파운트로 자산관리 하는데 너무 편합니다 ㅎㅎ 출퇴근하며 자산관리할 시간이 거의 없었는데 파운트가 자동적으로 해주니 너무너무 좋네요 ㅎㅎ 수익률도 좋고요! 감사합니다~,5,2020-11-24 04:59:27,
기대가 되네요.,주식으로 투자하다 손실만 보다가 이런 종류의 서비스는 처음 이용해 봅니다. 서비스에 대한 문의도 빠르고 친절하게 응대해줘서 서비스에 대한 기대감도 높아지네요.,5,2020-10-22 06:26:29,
쏠쏠하네요~,"한때 마이너스 인적도 있었으나, 장기적으로 20% 수익 넘었네요~ (공격형) 

신경 크게 안써도 되니, 주식보다 상대적으로 편합니다.",5,2020-10-19 06:58:18,
마이너스 수익이라,해지 고민했는데 참고 기다려보라해서 기다리고 있어요. 그래도 조금씩 올라가는게 보이니 힘들지만 버텨볼게요,5,2021-06-03 06:03:23,
인공지능 다 필요없네,"실시간으로 손실에 대처에서 실시간 자동으로 매도 매수 해줘서 손실 줄여주는 기능을 기대했는데, 그냥 주식 장이 안좋으면 똑같이 다 손실나니 굳이 로보어드바이저에 맡기는 이유를 잘 모르겠네요. etf 넣어놓자마자 100만원이 며칠만에 훅 파쇄되었어요. 이러면 주식장에 개인적으로 etf 사는거랑 뭐가 다른지.. 포트폴리오 담아놓은걸 보니 전부다 마이너스( 플러스 상쇄될만한건 하나도 담아놓지 못했네요? 주식장에 전부 마이너스만 있는건 아닌데. 기능 의심됨..",1,2021-02-26 16:01:33,"안녕하세요, GMPerrrrrrrrrrrr 고객님:) 그래프가 아예 노출이 되지 않는 상황이신가요?  자세한 확인과 처리를 도와드릴 수 있게 해당 화면을 캡쳐하여 카카오톡(https://fount.pub/talk)으로 보내주시면 담당자를 통해 확인 후 답변드리도록 하겠습니다!"
시장분석요청,파운트 위주의 뉴스 기사만 소식으로 접할 수 있는게 상당히 아쉽읍니다 시장분석도 해주세요,5,2021-06-19 02:11:40,
존버 하려합니다,코인하다가 와서 적응 진짜 안되네요. 그래도 하루아침에 바닥칠일은 없으니 오래 두겠습니다,5,2021-06-03 06:05:14,
